Student_ID,Topic,Quiz_Score,Completion_Time,Mastery_Level
STU0296,Introduction to Solutions (Exploration),82,147,Proficient
STU0230,Introduction to Conjunctions (Impact),60,136,Proficient
STU0153,Introduction to Climate Zones (Theories),86,153,Mastered
STU0130,Advanced Concepts of Pronouns (Theories),60,441,Proficient
STU0362,Understanding Microorganisms (Structure),62,221,Proficient
STU0013,Introduction to Sound (Principles),71,169,Proficient
STU0386,Introduction to Genetics (Impact),78,165,Proficient
STU0451,Introduction to Electricity (Applications),79,171,Proficient
STU0396,Understanding Civics (Functions),59,361,Needs Improvement
STU0284,Understanding Plate Tectonics (Applications),80,295,Proficient
STU0066,Introduction to Climate Zones (Theories),54,177,Needs Improvement
STU0183,Advanced Concepts of Nervous System (Exploration),71,386,Proficient
STU0449,Understanding Direct and Indirect Speech (Processes),59,363,Needs Improvement
STU0413,Understanding Democracy (Applications),85,211,Mastered
STU0173,Understanding Cell Division (Dynamics),84,288,Proficient
STU0258,Introduction to Synthetic Fibres (Structure),85,176,Mastered
STU0476,Understanding Civics (Functions),74,239,Proficient
STU0399,Advanced Concepts of Light Reflection (Systems),71,429,Proficient
STU0485,Introduction to Climate Zones (Theories),100,110,Mastered
STU0295,Introduction to Measurement (Key Ideas),60,176,Proficient
STU0450,Advanced Concepts of Chemical Bonding (Impact),81,406,Proficient
STU0064,Understanding Integers (Processes),50,447,Needs Improvement
STU0453,Introduction to Oceans (Exploration),70,194,Proficient
STU0173,Introduction to Periodic Table (Applications),81,191,Proficient
STU0351,Advanced Concepts of Number Systems (Structure),62,366,Proficient
STU0416,Introduction to Conjunctions (Impact),100,112,Mastered
STU0212,Introduction to Geometry (Exploration),94,142,Mastered
STU0179,Understanding Light (Basics),55,339,Needs Improvement
STU0400,Understanding Agriculture (Impact),39,414,Needs Improvement
STU0084,Introduction to Punctuation (Key Ideas),38,272,Needs Improvement
STU0246,Understanding Laws of Motion (Basics),79,242,Proficient
STU0186,Advanced Concepts of Direct and Indirect Speech (Processes),76,401,Proficient
STU0247,Advanced Concepts of Earth's Layers (Principles),76,450,Proficient
STU0243,Introduction to Light (Basics),64,247,Proficient
STU0401,Understanding Resources (Impact),70,244,Proficient
STU0249,Advanced Concepts of Probability (Dynamics),100,286,Mastered
STU0204,Introduction to Adjectives (Applications),100,127,Mastered
STU0380,Introduction to Profit and Loss (Systems),46,229,Needs Improvement
STU0466,Understanding Coal and Petroleum (Functions),58,393,Needs Improvement
STU0449,Understanding Synthetic Fibres (Structure),69,242,Proficient
STU0378,Understanding French Revolution (Applications),70,289,Proficient
STU0274,Understanding Solar System (Basics),83,285,Proficient
STU0327,Understanding Friction (Key Ideas),79,309,Proficient
STU0407,Introduction to Profit and Loss (Systems),69,158,Proficient
STU0169,Advanced Concepts of Indian Independence (Functions),92,291,Mastered
STU0094,Understanding Fractions (Basics),100,192,Mastered
STU0488,Advanced Concepts of Resources (Impact),71,304,Proficient
STU0304,Advanced Concepts of Population Geography (Functions),73,394,Proficient
STU0086,Understanding Cold War (Key Ideas),81,293,Proficient
STU0484,Advanced Concepts of Gravitation (Applications),82,449,Proficient
STU0379,Advanced Concepts of Electricity (Applications),53,517,Needs Improvement
STU0421,Understanding Local Government (Exploration),97,186,Mastered
STU0262,Understanding Periodic Table (Applications),51,490,Needs Improvement
STU0346,Understanding Nouns (Basics),100,220,Mastered
STU0019,Understanding Work and Energy (Principles),83,207,Proficient
STU0386,Understanding Electricity (Applications),80,253,Proficient
STU0211,Understanding Combustion (Key Ideas),69,270,Proficient
STU0281,Advanced Concepts of Sound Waves (Processes),84,351,Proficient
STU0251,Introduction to Plant Reproduction (Processes),82,171,Proficient
STU0388,Understanding Ecosystems (Systems),80,283,Proficient
STU0303,Introduction to Light (Basics),53,245,Needs Improvement
STU0038,Advanced Concepts of Percentages (Applications),77,309,Proficient
STU0185,Introduction to Microorganisms (Structure),89,131,Mastered
STU0474,Understanding Electrostatics (Theories),79,282,Proficient
STU0025,Advanced Concepts of Cold War (Key Ideas),100,287,Mastered
STU0029,Introduction to Classification of Organisms (Functions),71,164,Proficient
STU0350,Introduction to Pressure (Structure),62,169,Proficient
STU0476,Introduction to Motion (Systems),33,150,Needs Improvement
STU0418,Advanced Concepts of Agriculture (Impact),82,488,Proficient
STU0130,Introduction to Percentages (Applications),70,153,Proficient
STU0494,Advanced Concepts of Sound Waves (Processes),60,404,Proficient
STU0418,Understanding Natural Vegetation (Structure),100,243,Mastered
STU0208,Understanding Solar System (Key Ideas),86,222,Mastered
STU0416,Advanced Concepts of Plate Tectonics (Applications),71,363,Proficient
STU0036,Understanding Sound Waves (Processes),100,251,Mastered
STU0037,Advanced Concepts of Prepositions (Dynamics),85,277,Mastered
STU0013,Introduction to Industrial Revolution (Processes),56,217,Needs Improvement
STU0358,Understanding Maps and Scales (Key Ideas),98,194,Mastered
STU0397,Advanced Concepts of French Revolution (Applications),76,349,Proficient
STU0423,Understanding Periodic Table (Applications),73,284,Proficient
STU0489,Introduction to Human Rights (Dynamics),96,162,Mastered
STU0444,Understanding States of Matter (Dynamics),60,308,Proficient
STU0439,Understanding Ecosystems (Systems),76,283,Proficient
STU0445,Advanced Concepts of Plant Reproduction (Processes),100,326,Mastered
STU0383,Advanced Concepts of Ancient Egypt (Structure),94,278,Mastered
STU0220,Advanced Concepts of Genetics (Impact),66,424,Proficient
STU0361,Introduction to Nouns (Basics),33,217,Needs Improvement
STU0133,Introduction to Sound (Principles),83,181,Proficient
STU0195,Understanding Combustion (Key Ideas),55,357,Needs Improvement
STU0200,Understanding Adaptations (Dynamics),71,319,Proficient
STU0258,Understanding Heat (Exploration),52,423,Needs Improvement
STU0342,Advanced Concepts of Work and Energy (Principles),54,539,Needs Improvement
STU0043,Advanced Concepts of Number Systems (Structure),100,230,Mastered
STU0455,Understanding Roman Empire (Principles),62,296,Proficient
STU0167,Introduction to Vocabulary (Structure),46,263,Needs Improvement
STU0412,Understanding Maps and Scales (Key Ideas),86,296,Mastered
STU0482,Introduction to Renaissance (Impact),100,155,Mastered
STU0411,Understanding Prepositions (Dynamics),56,382,Needs Improvement
STU0310,Understanding Resources (Impact),80,331,Proficient
STU0429,Understanding Carbon Compounds (Systems),75,395,Proficient
STU0417,Understanding Circulation (Theories),50,289,Needs Improvement
STU0416,Understanding Rivers (Processes),83,267,Proficient
STU0435,Introduction to Motion (Systems),85,132,Mastered
STU0253,Advanced Concepts of Carbon Compounds (Systems),73,352,Proficient
STU0150,Understanding Adjectives (Applications),71,287,Proficient
STU0271,Understanding Plant Reproduction (Processes),49,352,Needs Improvement
STU0282,Advanced Concepts of Motion (Systems),92,346,Mastered
STU0459,Introduction to Chemical Bonding (Impact),89,175,Mastered
STU0232,Advanced Concepts of Cell Division (Dynamics),100,281,Mastered
STU0238,Understanding Weather (Systems),71,279,Proficient
STU0258,Understanding Sound Waves (Processes),89,222,Mastered
STU0031,Introduction to Profit and Loss (Systems),94,127,Mastered
STU0456,Understanding Ancient Egypt (Structure),66,315,Proficient
STU0421,Understanding Verbs (Principles),65,276,Proficient
STU0141,Introduction to Ancient Egypt (Structure),60,170,Proficient
STU0186,Understanding Sound Waves (Processes),71,262,Proficient
STU0279,Understanding Earth's Layers (Principles),63,235,Proficient
STU0349,Introduction to Water Cycle (Structure),71,177,Proficient
STU0493,Understanding Light (Basics),71,271,Proficient
STU0280,Introduction to Classification of Organisms (Functions),81,202,Proficient
STU0413,Understanding Classification of Organisms (Functions),94,239,Mastered
STU0257,Introduction to Cold War (Key Ideas),66,174,Proficient
STU0056,Introduction to Adjectives (Applications),99,173,Mastered
STU0171,Advanced Concepts of Synthetic Fibres (Structure),89,337,Mastered
STU0199,Advanced Concepts of Cell Division (Dynamics),88,334,Mastered
STU0034,Understanding Probability (Dynamics),75,215,Proficient
STU0002,Advanced Concepts of Algebra (Theories),71,382,Proficient
STU0367,Understanding Circulation (Theories),90,274,Mastered
STU0289,Advanced Concepts of Ancient Civilizations (Structure),65,374,Proficient
STU0162,Introduction to Punctuation (Key Ideas),85,95,Mastered
STU0324,Introduction to Direct and Indirect Speech (Processes),27,186,Needs Improvement
STU0185,Understanding Coal and Petroleum (Functions),76,395,Proficient
STU0234,Introduction to Periodic Table (Applications),97,109,Mastered
STU0227,Understanding States of Matter (Dynamics),47,527,Needs Improvement
STU0409,Understanding Direct and Indirect Speech (Processes),93,209,Mastered
STU0265,Introduction to Solar System (Basics),81,236,Proficient
STU0383,Understanding Ancient Civilizations (Structure),76,351,Proficient
STU0413,Advanced Concepts of World War I (Theories),74,412,Proficient
STU0250,Advanced Concepts of Data Handling (Functions),99,283,Mastered
STU0484,Understanding Oceans (Exploration),95,211,Mastered
STU0385,Introduction to Nervous System (Exploration),61,164,Proficient
STU0009,Advanced Concepts of Verbs (Principles),52,661,Needs Improvement
STU0388,Introduction to Earth's Layers (Principles),55,198,Needs Improvement
STU0205,Advanced Concepts of Roman Empire (Principles),100,268,Mastered
STU0467,Advanced Concepts of Direct and Indirect Speech (Processes),59,448,Needs Improvement
STU0287,Introduction to Algebra (Theories),68,144,Proficient
STU0353,Introduction to Heat (Exploration),98,182,Mastered
STU0481,Advanced Concepts of Adaptations (Dynamics),55,370,Needs Improvement
STU0487,Understanding Verbs (Principles),54,392,Needs Improvement
STU0359,Understanding Decimals (Principles),68,357,Proficient
STU0472,Understanding Chemical Reactions (Principles),71,256,Proficient
STU0452,Advanced Concepts of Mountains (Systems),76,394,Proficient
STU0471,Advanced Concepts of Mountains (Systems),67,434,Proficient
STU0160,Introduction to World War II (Exploration),80,205,Proficient
STU0310,Introduction to Sound (Principles),78,225,Proficient
STU0296,Understanding Roman Empire (Principles),65,228,Proficient
STU0205,Introduction to Rivers (Processes),88,141,Mastered
STU0361,Introduction to Solutions (Exploration),77,154,Proficient
STU0230,Understanding Probability (Dynamics),100,215,Mastered
STU0335,Advanced Concepts of Number Systems (Structure),76,481,Proficient
STU0330,Introduction to Weather (Systems),81,134,Proficient
STU0073,Understanding Agriculture (Impact),94,284,Mastered
STU0369,Advanced Concepts of Measurement (Key Ideas),66,392,Proficient
STU0046,Advanced Concepts of Pronouns (Theories),65,320,Proficient
STU0249,Advanced Concepts of Nouns (Basics),61,454,Proficient
STU0408,Advanced Concepts of Laws of Motion (Basics),100,261,Mastered
STU0076,Understanding Ancient Civilizations (Structure),63,287,Proficient
STU0432,Understanding Cell Division (Dynamics),50,422,Needs Improvement
STU0248,Understanding Geometry (Exploration),91,215,Mastered
STU0011,Introduction to Indian Independence (Functions),86,104,Mastered
STU0173,Understanding Active and Passive Voice (Systems),55,444,Needs Improvement
STU0479,Understanding Microorganisms (Structure),83,394,Proficient
STU0194,Understanding Carbon Compounds (Systems),62,274,Proficient
STU0403,Understanding Classification of Organisms (Functions),93,211,Mastered
STU0314,Understanding Data Handling (Functions),74,276,Proficient
STU0163,Understanding Ecosystems (Systems),82,249,Proficient
STU0102,Understanding American Independence (Dynamics),95,247,Mastered
STU0472,Advanced Concepts of Medieval Period (Systems),65,461,Proficient
STU0380,Introduction to Ancient Egypt (Structure),68,214,Proficient
STU0437,Understanding Metals and Non-Metals (Processes),55,241,Needs Improvement
STU0359,Advanced Concepts of French Revolution (Applications),48,464,Needs Improvement
STU0192,Advanced Concepts of Atoms and Molecules (Theories),56,465,Needs Improvement
STU0437,Advanced Concepts of Solar System (Key Ideas),66,452,Proficient
STU0142,Introduction to Pressure (Structure),50,287,Needs Improvement
STU0417,Understanding Nervous System (Exploration),70,317,Proficient
STU0397,Advanced Concepts of Algebra (Theories),69,335,Proficient
STU0235,Introduction to Electrostatics (Theories),82,200,Proficient
STU0232,Understanding Nervous System (Exploration),55,411,Needs Improvement
STU0390,Understanding Heat (Exploration),95,252,Mastered
STU0258,Understanding Resources (Impact),71,319,Proficient
STU0411,Introduction to Algebra (Theories),100,141,Mastered
STU0321,Advanced Concepts of Classification of Organisms (Functions),68,396,Proficient
STU0419,Understanding Ancient Egypt (Structure),75,355,Proficient
STU0099,Understanding Indus Valley Civilization (Basics),51,308,Needs Improvement
STU0076,Understanding Mountains (Systems),90,172,Mastered
STU0460,Understanding World War I (Theories),52,369,Needs Improvement
STU0183,Understanding Decimals (Principles),66,271,Proficient
STU0040,Advanced Concepts of Ancient Civilizations (Structure),90,290,Mastered
STU0030,Understanding Probability (Dynamics),61,259,Proficient
STU0165,Understanding Light Reflection (Systems),60,240,Proficient
STU0160,Understanding Algebra (Theories),98,188,Mastered
STU0275,Introduction to Light (Basics),81,250,Proficient
STU0214,Advanced Concepts of Weather (Systems),100,294,Mastered
STU0388,Advanced Concepts of Freedom Struggle (Key Ideas),61,436,Proficient
STU0040,Understanding Simple Machines (Impact),70,336,Proficient
STU0023,Introduction to World War II (Exploration),58,156,Needs Improvement
STU0359,Advanced Concepts of Atoms and Molecules (Theories),86,305,Mastered
STU0127,Advanced Concepts of Number Systems (Structure),87,220,Mastered
STU0291,Understanding Weather (Systems),75,263,Proficient
STU0182,Introduction to Punctuation (Key Ideas),70,244,Proficient
STU0196,Advanced Concepts of Work and Energy (Principles),89,321,Mastered
STU0020,Advanced Concepts of Solutions (Exploration),75,340,Proficient
